0.000000	1.000000	20.000000 
0.001000	1.000287	20.000287 
0.002000	1.000574	20.000574 
0.003000	1.000861	20.000861 
0.004000	1.001148	20.001148 
0.005000	1.001434	20.001434 
0.006000	1.001720	20.001720 
0.007000	1.002007	20.002007 
0.008000	1.002292	20.002292 
0.009000	1.002578	20.002578 
0.010000	1.002863	20.002863 
0.011000	1.003149	20.003149 
0.012000	1.003434	20.003434 
0.013000	1.003718	20.003718 
0.014000	1.004003	20.004003 
0.015000	1.004287	20.004287 
0.016000	1.004572	20.004572 
0.017000	1.004856	20.004856 
0.018000	1.005139	20.005139 
0.019000	1.005423	20.005423 
0.020000	1.005706	20.005706 
0.021000	1.005990	20.005990 
0.022000	1.006273	20.006273 
0.023000	1.006555	20.006555 
0.024000	1.006838	20.006838 
0.025000	1.007120	20.007120 
0.026000	1.007402	20.007402 
0.027000	1.007684	20.007684 
0.028000	1.007966	20.007966 
0.029000	1.008248	20.008248 
0.030000	1.008529	20.008529 
0.031000	1.008810	20.008810 
0.032000	1.009091	20.009091 
0.033000	1.009372	20.009372 
0.034000	1.009652	20.009652 
0.035000	1.009933	20.009933 
0.036000	1.010213	20.010213 
0.037000	1.010493	20.010493 
0.038000	1.010773	20.010773 
0.039000	1.011052	20.011052 
0.040000	1.011331	20.011331 
0.041000	1.011610	20.011610 
0.042000	1.011889	20.011889 
0.043000	1.012168	20.012168 
0.044000	1.012447	20.012447 
0.045000	1.012725	20.012725 
0.046000	1.013003	20.013003 
0.047000	1.013281	20.013281 
0.048000	1.013558	20.013558 
0.049000	1.013836	20.013836 
0.050000	1.014113	20.014113 
0.051000	1.014390	20.014390 
0.052000	1.014667	20.014667 
0.053000	1.014944	20.014944 
0.054000	1.015220	20.015220 
0.055000	1.015496	20.015496 
0.056000	1.015772	20.015772 
0.057000	1.016048	20.016048 
0.058000	1.016324	20.016324 
0.059000	1.016599	20.016599 
0.060000	1.016875	20.016875 
0.061000	1.017150	20.017150 
0.062000	1.017424	20.017424 
0.063000	1.017699	20.017699 
0.064000	1.017973	20.017973 
0.065000	1.018248	20.018248 
0.066000	1.018522	20.018522 
0.067000	1.018795	20.018795 
0.068000	1.019069	20.019069 
0.069000	1.019342	20.019342 
0.070000	1.019616	20.019616 
0.071000	1.019889	20.019889 
0.072000	1.020161	20.020161 
0.073000	1.020434	20.020434 
0.074000	1.020706	20.020706 
0.075000	1.020978	20.020978 
0.076000	1.021250	20.021250 
0.077000	1.021522	20.021522 
0.078000	1.021794	20.021794 
0.079000	1.022065	20.022065 
0.080000	1.022336	20.022336 
0.081000	1.022607	20.022607 
0.082000	1.022878	20.022878 
0.083000	1.023148	20.023148 
0.084000	1.023419	20.023419 
0.085000	1.023689	20.023689 
0.086000	1.023959	20.023959 
0.087000	1.024228	20.024228 
0.088000	1.024498	20.024498 
0.089000	1.024767	20.024767 
0.090000	1.025036	20.025036 
0.091000	1.025305	20.025305 
0.092000	1.025574	20.025574 
0.093000	1.025842	20.025842 
0.094000	1.026111	20.026111 
0.095000	1.026379	20.026379 
0.096000	1.026647	20.026647 
0.097000	1.026914	20.026914 
0.098000	1.027182	20.027182 
0.099000	1.027449	20.027449 
0.100000	1.027716	20.027716 
0.101000	1.027983	20.027983 
0.102000	1.028250	20.028250 
0.103000	1.028516	20.028516 
0.104000	1.028782	20.028782 
0.105000	1.029048	20.029048 
0.106000	1.029314	20.029314 
0.107000	1.029580	20.029580 
0.108000	1.029845	20.029845 
0.109000	1.030111	20.030111 
0.110000	1.030376	20.030376 
0.111000	1.030640	20.030640 
0.112000	1.030905	20.030905 
0.113000	1.031169	20.031169 
0.114000	1.031434	20.031434 
0.115000	1.031698	20.031698 
0.116000	1.031961	20.031961 
0.117000	1.032225	20.032225 
0.118000	1.032488	20.032488 
0.119000	1.032752	20.032752 
0.120000	1.033015	20.033015 
0.121000	1.033277	20.033277 
0.122000	1.033540	20.033540 
0.123000	1.033802	20.033802 
0.124000	1.034064	20.034064 
0.125000	1.034326	20.034326 
0.126000	1.034588	20.034588 
0.127000	1.034850	20.034850 
0.128000	1.035111	20.035111 
0.129000	1.035372	20.035372 
0.130000	1.035633	20.035633 
0.131000	1.035894	20.035894 
0.132000	1.036155	20.036155 
0.133000	1.036415	20.036415 
0.134000	1.036675	20.036675 
0.135000	1.036935	20.036935 
0.136000	1.037195	20.037195 
0.137000	1.037454	20.037454 
0.138000	1.037714	20.037714 
0.139000	1.037973	20.037973 
0.140000	1.038232	20.038232 
0.141000	1.038490	20.038490 
0.142000	1.038749	20.038749 
0.143000	1.039007	20.039007 
0.144000	1.039265	20.039265 
0.145000	1.039523	20.039523 
0.146000	1.039781	20.039781 
0.147000	1.040038	20.040038 
0.148000	1.040296	20.040296 
0.149000	1.040553	20.040553 
0.150000	1.040810	20.040810 
0.151000	1.041066	20.041066 
0.152000	1.041323	20.041323 
0.153000	1.041579	20.041579 
0.154000	1.041835	20.041835 
0.155000	1.042091	20.042091 
0.156000	1.042347	20.042347 
0.157000	1.042602	20.042602 
0.158000	1.042857	20.042857 
0.159000	1.043112	20.043112 
0.160000	1.043367	20.043367 
0.161000	1.043622	20.043622 
0.162000	1.043876	20.043876 
0.163000	1.044131	20.044131 
0.164000	1.044385	20.044385 
0.165000	1.044639	20.044639 
0.166000	1.044892	20.044892 
0.167000	1.045146	20.045146 
0.168000	1.045399	20.045399 
0.169000	1.045652	20.045652 
0.170000	1.045905	20.045905 
0.171000	1.046157	20.046157 
0.172000	1.046410	20.046410 
0.173000	1.046662	20.046662 
0.174000	1.046914	20.046914 
0.175000	1.047166	20.047166 
0.176000	1.047418	20.047418 
0.177000	1.047669	20.047669 
0.178000	1.047920	20.047920 
0.179000	1.048171	20.048171 
0.180000	1.048422	20.048422 
0.181000	1.048673	20.048673 
0.182000	1.048923	20.048923 
0.183000	1.049173	20.049173 
0.184000	1.049423	20.049423 
0.185000	1.049673	20.049673 
0.186000	1.049923	20.049923 
0.187000	1.050172	20.050172 
0.188000	1.050421	20.050421 
0.189000	1.050670	20.050670 
0.190000	1.050919	20.050919 
0.191000	1.051168	20.051168 
0.192000	1.051416	20.051416 
0.193000	1.051664	20.051664 
0.194000	1.051912	20.051912 
0.195000	1.052160	20.052160 
0.196000	1.052408	20.052408 
0.197000	1.052655	20.052655 
0.198000	1.052902	20.052902 
0.199000	1.053149	20.053149 
0.200000	1.053396	20.053396 
0.201000	1.053643	20.053643 
0.202000	1.053889	20.053889 
0.203000	1.054135	20.054135 
0.204000	1.054381	20.054381 
0.205000	1.054627	20.054627 
0.206000	1.054873	20.054873 
0.207000	1.055118	20.055118 
0.208000	1.055363	20.055363 
0.209000	1.055608	20.055608 
0.210000	1.055853	20.055853 
0.211000	1.056098	20.056098 
0.212000	1.056342	20.056342 
0.213000	1.056586	20.056586 
0.214000	1.056830	20.056830 
0.215000	1.057074	20.057074 
0.216000	1.057317	20.057317 
0.217000	1.057561	20.057561 
0.218000	1.057804	20.057804 
0.219000	1.058047	20.058047 
0.220000	1.058290	20.058290 
0.221000	1.058532	20.058532 
0.222000	1.058775	20.058775 
0.223000	1.059017	20.059017 
0.224000	1.059259	20.059259 
0.225000	1.059501	20.059501 
0.226000	1.059742	20.059742 
0.227000	1.059984	20.059984 
0.228000	1.060225	20.060225 
0.229000	1.060466	20.060466 
0.230000	1.060707	20.060707 
0.231000	1.060947	20.060947 
0.232000	1.061188	20.061188 
0.233000	1.061428	20.061428 
0.234000	1.061668	20.061668 
0.235000	1.061907	20.061907 
0.236000	1.062147	20.062147 
0.237000	1.062386	20.062386 
0.238000	1.062626	20.062626 
0.239000	1.062865	20.062865 
0.240000	1.063103	20.063103 
0.241000	1.063342	20.063342 
0.242000	1.063580	20.063580 
0.243000	1.063819	20.063819 
0.244000	1.064057	20.064057 
0.245000	1.064294	20.064294 
0.246000	1.064532	20.064532 
0.247000	1.064769	20.064769 
0.248000	1.065006	20.065006 
0.249000	1.065243	20.065243 
0.250000	1.065480	20.065480 
0.251000	1.065717	20.065717 
0.252000	1.065953	20.065953 
0.253000	1.066189	20.066189 
0.254000	1.066425	20.066425 
0.255000	1.066661	20.066661 
0.256000	1.066897	20.066897 
0.257000	1.067132	20.067132 
0.258000	1.067367	20.067367 
0.259000	1.067603	20.067603 
0.260000	1.067837	20.067837 
0.261000	1.068072	20.068072 
0.262000	1.068306	20.068306 
0.263000	1.068541	20.068541 
0.264000	1.068775	20.068775 
0.265000	1.069008	20.069008 
0.266000	1.069242	20.069242 
0.267000	1.069475	20.069475 
0.268000	1.069709	20.069709 
0.269000	1.069942	20.069942 
0.270000	1.070175	20.070175 
0.271000	1.070407	20.070407 
0.272000	1.070640	20.070640 
0.273000	1.070872	20.070872 
0.274000	1.071104	20.071104 
0.275000	1.071336	20.071336 
0.276000	1.071567	20.071567 
0.277000	1.071799	20.071799 
0.278000	1.072030	20.072030 
0.279000	1.072261	20.072261 
0.280000	1.072492	20.072492 
0.281000	1.072723	20.072723 
0.282000	1.072953	20.072953 
0.283000	1.073183	20.073183 
0.284000	1.073414	20.073414 
0.285000	1.073643	20.073643 
0.286000	1.073873	20.073873 
0.287000	1.074103	20.074103 
0.288000	1.074332	20.074332 
0.289000	1.074561	20.074561 
0.290000	1.074790	20.074790 
0.291000	1.075019	20.075019 
0.292000	1.075247	20.075247 
0.293000	1.075475	20.075475 
0.294000	1.075704	20.075704 
0.295000	1.075931	20.075931 
0.296000	1.076159	20.076159 
0.297000	1.076387	20.076387 
0.298000	1.076614	20.076614 
0.299000	1.076841	20.076841 
0.300000	1.077068	20.077068 
0.301000	1.077295	20.077295 
0.302000	1.077521	20.077521 
0.303000	1.077748	20.077748 
0.304000	1.077974	20.077974 
0.305000	1.078200	20.078200 
0.306000	1.078426	20.078426 
0.307000	1.078651	20.078651 
0.308000	1.078877	20.078877 
0.309000	1.079102	20.079102 
0.310000	1.079327	20.079327 
0.311000	1.079552	20.079552 
0.312000	1.079776	20.079776 
0.313000	1.080000	20.080000 
0.314000	1.080225	20.080225 
0.315000	1.080449	20.080449 
0.316000	1.080673	20.080673 
0.317000	1.080896	20.080896 
0.318000	1.081120	20.081120 
0.319000	1.081343	20.081343 
0.320000	1.081566	20.081566 
0.321000	1.081789	20.081789 
0.322000	1.082011	20.082011 
0.323000	1.082234	20.082234 
0.324000	1.082456	20.082456 
0.325000	1.082678	20.082678 
0.326000	1.082900	20.082900 
0.327000	1.083122	20.083122 
0.328000	1.083343	20.083343 
0.329000	1.083564	20.083564 
0.330000	1.083786	20.083786 
0.331000	1.084006	20.084006 
0.332000	1.084227	20.084227 
0.333000	1.084448	20.084448 
0.334000	1.084668	20.084668 
0.335000	1.084888	20.084888 
0.336000	1.085108	20.085108 
0.337000	1.085328	20.085328 
0.338000	1.085547	20.085547 
0.339000	1.085767	20.085767 
0.340000	1.085986	20.085986 
0.341000	1.086205	20.086205 
0.342000	1.086424	20.086424 
0.343000	1.086642	20.086642 
0.344000	1.086861	20.086861 
0.345000	1.087079	20.087079 
0.346000	1.087297	20.087297 
0.347000	1.087515	20.087515 
0.348000	1.087732	20.087732 
0.349000	1.087950	20.087950 
0.350000	1.088167	20.088167 
0.351000	1.088384	20.088384 
0.352000	1.088601	20.088601 
0.353000	1.088818	20.088818 
0.354000	1.089034	20.089034 
0.355000	1.089250	20.089250 
0.356000	1.089467	20.089467 
0.357000	1.089682	20.089682 
0.358000	1.089898	20.089898 
0.359000	1.090114	20.090114 
0.360000	1.090329	20.090329 
0.361000	1.090544	20.090544 
0.362000	1.090759	20.090759 
0.363000	1.090974	20.090974 
0.364000	1.091188	20.091188 
0.365000	1.091403	20.091403 
0.366000	1.091617	20.091617 
0.367000	1.091831	20.091831 
0.368000	1.092045	20.092045 
0.369000	1.092258	20.092258 
0.370000	1.092472	20.092472 
0.371000	1.092685	20.092685 
0.372000	1.092898	20.092898 
0.373000	1.093111	20.093111 
0.374000	1.093324	20.093324 
0.375000	1.093536	20.093536 
0.376000	1.093748	20.093748 
0.377000	1.093960	20.093960 
0.378000	1.094172	20.094172 
0.379000	1.094384	20.094384 
0.380000	1.094596	20.094596 
0.381000	1.094807	20.094807 
0.382000	1.095018	20.095018 
0.383000	1.095229	20.095229 
0.384000	1.095440	20.095440 
0.385000	1.095650	20.095650 
0.386000	1.095861	20.095861 
0.387000	1.096071	20.096071 
0.388000	1.096281	20.096281 
0.389000	1.096491	20.096491 
0.390000	1.096700	20.096700 
0.391000	1.096910	20.096910 
0.392000	1.097119	20.097119 
0.393000	1.097328	20.097328 
0.394000	1.097537	20.097537 
0.395000	1.097746	20.097746 
0.396000	1.097954	20.097954 
0.397000	1.098162	20.098162 
0.398000	1.098370	20.098370 
0.399000	1.098578	20.098578 
0.400000	1.098786	20.098786 
0.401000	1.098994	20.098994 
0.402000	1.099201	20.099201 
0.403000	1.099408	20.099408 
0.404000	1.099615	20.099615 
0.405000	1.099822	20.099822 
0.406000	1.100029	20.100029 
0.407000	1.100235	20.100235 
0.408000	1.100441	20.100441 
0.409000	1.100647	20.100647 
0.410000	1.100853	20.100853 
0.411000	1.101059	20.101059 
0.412000	1.101264	20.101264 
0.413000	1.101470	20.101470 
0.414000	1.101675	20.101675 
0.415000	1.101880	20.101880 
0.416000	1.102085	20.102085 
0.417000	1.102289	20.102289 
0.418000	1.102493	20.102493 
0.419000	1.102698	20.102698 
0.420000	1.102902	20.102902 
0.421000	1.103105	20.103105 
0.422000	1.103309	20.103309 
0.423000	1.103512	20.103512 
0.424000	1.103716	20.103716 
0.425000	1.103919	20.103919 
0.426000	1.104122	20.104122 
0.427000	1.104324	20.104324 
0.428000	1.104527	20.104527 
0.429000	1.104729	20.104729 
0.430000	1.104931	20.104931 
0.431000	1.105133	20.105133 
0.432000	1.105335	20.105335 
0.433000	1.105537	20.105537 
0.434000	1.105738	20.105738 
0.435000	1.105939	20.105939 
0.436000	1.106140	20.106140 
0.437000	1.106341	20.106341 
0.438000	1.106542	20.106542 
0.439000	1.106742	20.106742 
0.440000	1.106943	20.106943 
0.441000	1.107143	20.107143 
0.442000	1.107343	20.107343 
0.443000	1.107542	20.107542 
0.444000	1.107742	20.107742 
0.445000	1.107941	20.107941 
0.446000	1.108140	20.108140 
0.447000	1.108339	20.108339 
0.448000	1.108538	20.108538 
0.449000	1.108737	20.108737 
0.450000	1.108935	20.108935 
0.451000	1.109134	20.109134 
0.452000	1.109332	20.109332 
0.453000	1.109530	20.109530 
0.454000	1.109727	20.109727 
0.455000	1.109925	20.109925 
0.456000	1.110122	20.110122 
0.457000	1.110319	20.110319 
